cytarabine	hydrocephalus
cytarabine	hypoaesthesia
cytarabine	incontinence
cytarabine	meningism
cytarabine	musculoskeletal stiffness
cytarabine	nausea
cytarabine	neck pain
cytarabine	neuropathy peripheral
cytarabine	pain
cytarabine	paraesthesia
cytarabine	somnolence
cytarabine	thrombocytopenia
cytarabine	urinary incontinence
cytarabine	visual impairment
cytarabine	vomiting
dabigatran	abdominal pain
dabigatran	alanine aminotransferase increased
dabigatran	anaemia
dabigatran	anaemia postoperative
dabigatran	angioedema
dabigatran	aspartate aminotransferase increased
dabigatran	bloody discharge
dabigatran	bronchospasm
dabigatran	catheter site haemorrhage
dabigatran	compartment syndrome
dabigatran	diarrhoea
dabigatran	drug hypersensitivity
dabigatran	dyspepsia
dabigatran	dysphagia
dabigatran	epistaxis
dabigatran	gastrointestinal haemorrhage
dabigatran	gastrointestinal ulcer
dabigatran	gastrooesophageal reflux disease
dabigatran	haemarthrosis
dabigatran	haematocrit decreased
dabigatran	haematoma
dabigatran	haematuria
dabigatran	haemoglobin decreased
dabigatran	haemoptysis
dabigatran	haemorrhage
dabigatran	haemorrhage intracranial
dabigatran	haemorrhoidal haemorrhage
dabigatran	hepatic enzyme increased
dabigatran	hepatic function abnormal
dabigatran	hyperbilirubinaemia
dabigatran	incision site haemorrhage
dabigatran	injection site haemorrhage
dabigatran	liver function test abnormal
dabigatran	myocardial infarction
dabigatran	nausea
dabigatran	oesophageal ulcer
dabigatran	oesophagitis
dabigatran	pericardial haemorrhage
dabigatran	post procedural discharge
dabigatran	post procedural haematoma
dabigatran	post procedural haemorrhage
dabigatran	pruritus
dabigatran	rash
dabigatran	rectal haemorrhage
dabigatran	retroperitoneal haemorrhage
dabigatran	skin haemorrhage
dabigatran	spinal cord haemorrhage
dabigatran	thrombocytopenia
dabigatran	traumatic haemorrhage
dabigatran	urogenital haemorrhage
dabigatran	urticaria
dabigatran	vomiting
dabigatran	wound haemorrhage
dabigatran	wound secretion
dabrafenib	abdominal pain
dabrafenib	acrochordon
dabrafenib	actinic keratosis
dabrafenib	alanine aminotransferase increased
dabrafenib	alopecia
dabrafenib	anaemia
dabrafenib	arthralgia
dabrafenib	aspartate aminotransferase increased
dabrafenib	asthenia
dabrafenib	basal cell carcinoma
dabrafenib	blood alkaline phosphatase increased
dabrafenib	bowen's disease
dabrafenib	cellulitis
dabrafenib	chills
dabrafenib	constipation
dabrafenib	cough
dabrafenib	decreased appetite
dabrafenib	dehydration
dabrafenib	dermatitis acneiform
dabrafenib	diarrhoea
dabrafenib	dizziness
dabrafenib	dry mouth
dabrafenib	dry skin
dabrafenib	ejection fraction decreased
dabrafenib	electrocardiogram qt prolonged
dabrafenib	erythema
dabrafenib	fatigue
dabrafenib	folliculitis
dabrafenib	gamma-glutamyltransferase increased
dabrafenib	haemorrhage
dabrafenib	haemorrhage intracranial
dabrafenib	headache
dabrafenib	hyperglycaemia
dabrafenib	hyperhidrosis
dabrafenib	hyperkeratosis
dabrafenib	hypersensitivity
dabrafenib	hypertension
dabrafenib	hyponatraemia
dabrafenib	hypophosphataemia
dabrafenib	hypotension
dabrafenib	influenza like illness
dabrafenib	keratoacanthoma
dabrafenib	leukopenia
dabrafenib	lymphoedema
dabrafenib	malignant melanoma
dabrafenib	muscle spasms
dabrafenib	myalgia
dabrafenib	nasopharyngitis
dabrafenib	nausea
dabrafenib	nephritis
dabrafenib	neutropenia
dabrafenib	night sweats
dabrafenib	oedema peripheral
dabrafenib	pain in extremity
dabrafenib	pancreatitis
dabrafenib	panniculitis
dabrafenib	papilloma
dabrafenib	paronychia
dabrafenib	pruritus
dabrafenib	rash
dabrafenib	rash pustular
dabrafenib	renal failure
dabrafenib	seborrhoeic keratosis
dabrafenib	skin lesion
dabrafenib	skin papilloma
dabrafenib	squamous cell carcinoma of skin
dabrafenib	stomatitis
dabrafenib	thrombocytopenia
dabrafenib	urinary tract infection
dabrafenib	uveitis
dabrafenib	vision blurred
dabrafenib	vomiting
dalbavancin	abdominal pain
dalbavancin	anaemia
dalbavancin	anaphylactoid reaction
dalbavancin	blood alkaline phosphatase increased
dalbavancin	bronchospasm
dalbavancin	clostridium difficile colitis
dalbavancin	diarrhoea
dalbavancin	dizziness
dalbavancin	eosinophilia
dalbavancin	flushing
dalbavancin	headache
dalbavancin	leukopenia
dalbavancin	nausea
dalbavancin	neutropenia
dalbavancin	oral candidiasis
dalbavancin	phlebitis
dalbavancin	pruritus
dalbavancin	rash
dalbavancin	thrombocytosis
dalbavancin	transaminases increased
dalbavancin	urticaria
dalbavancin	vomiting
dalbavancin	vulvovaginal mycotic infection
dapagliflozin	back pain
dapagliflozin	balanitis candida
dapagliflozin	blood creatinine increased
dapagliflozin	blood urea increased
dapagliflozin	constipation
dapagliflozin	dehydration
dapagliflozin	dizziness
dapagliflozin	dyslipidaemia
dapagliflozin	dysuria
dapagliflozin	fungal infection
dapagliflozin	genital candidiasis
dapagliflozin	genital infection fungal
dapagliflozin	genital infection male
dapagliflozin	haematocrit increased
dapagliflozin	hypoglycaemia
dapagliflozin	hypotension
dapagliflozin	hypovolaemia
dapagliflozin	nocturia
dapagliflozin	penile infection
dapagliflozin	pollakiuria
dapagliflozin	polyuria
dapagliflozin	renal failure
dapagliflozin	thirst
dapagliflozin	urinary tract infection
dapagliflozin	urine output increased
dapagliflozin	vaginal infection
dapagliflozin	vulval abscess
dapagliflozin	vulvitis
dapagliflozin	vulvovaginal candidiasis
dapagliflozin	vulvovaginal mycotic infection
dapagliflozin	vulvovaginal pruritus
dapagliflozin	vulvovaginitis
darifenacin	abdominal pain
darifenacin	alanine aminotransferase increased
darifenacin	angioedema
darifenacin	aspartate aminotransferase increased
darifenacin	asthenia
darifenacin	bladder pain
darifenacin	constipation
darifenacin	cough
darifenacin	depressed mood
darifenacin	diarrhoea
darifenacin	dizziness
darifenacin	dry eye
darifenacin	dry mouth
darifenacin	dry skin
darifenacin	dysgeusia
darifenacin	dyspepsia
darifenacin	dyspnoea
darifenacin	erectile dysfunction
darifenacin	face oedema
darifenacin	flatulence
darifenacin	hallucination
darifenacin	headache
darifenacin	hyperhidrosis
darifenacin	hypersensitivity
darifenacin	hypertension
darifenacin	injury
darifenacin	insomnia
darifenacin	mouth ulceration
darifenacin	nasal dryness
darifenacin	nausea
darifenacin	oedema
darifenacin	oedema peripheral
darifenacin	pruritus
darifenacin	rash
darifenacin	rhinitis
darifenacin	somnolence
darifenacin	thinking abnormal
darifenacin	urinary retention
darifenacin	urinary tract disorder
darifenacin	urinary tract infection
darifenacin	vaginal infection
darifenacin	vision blurred
darifenacin	visual impairment
darunavir	abdominal discomfort
darunavir	abdominal distension
darunavir	abdominal pain
darunavir	abnormal dreams
darunavir	acute generalised exanthematous pustulosis
darunavir	acute myocardial infarction
darunavir	ageusia
darunavir	alanine aminotransferase increased
darunavir	alopecia
darunavir	amylase increased
darunavir	anaemia
darunavir	angina pectoris
darunavir	angioedema
darunavir	anxiety
darunavir	arthralgia
darunavir	arthritis
darunavir	aspartate aminotransferase increased
darunavir	asthenia
darunavir	autoimmune disorder
darunavir	basedow's disease
darunavir	blood alkaline phosphatase increased
darunavir	blood bilirubin increased
darunavir	blood creatine phosphokinase increased
darunavir	blood creatinine increased
darunavir	blood thyroid stimulating hormone increased
darunavir	cheilitis
darunavir	chest pain
darunavir	chills
darunavir	confusional state
darunavir	conjunctival hyperaemia
darunavir	constipation
darunavir	cough
darunavir	decreased appetite
darunavir	dermatitis
darunavir	diabetes mellitus
darunavir	diarrhoea
darunavir	disorientation
darunavir	disturbance in attention
darunavir	dizziness
darunavir	drug hypersensitivity
darunavir	dry eye
darunavir	dry mouth
darunavir	dry skin
darunavir	dysgeusia
darunavir	dyspepsia
darunavir	dyspnoea
darunavir	dysuria
darunavir	eczema
darunavir	eosinophil count increased
darunavir	epistaxis
darunavir	erectile dysfunction
darunavir	eructation
darunavir	erythema
darunavir	erythema multiforme
darunavir	fatigue
darunavir	feeling abnormal
darunavir	feeling hot
darunavir	flatulence
darunavir	flushing
darunavir	gamma-glutamyltransferase increased
darunavir	gastritis
darunavir	gastrooesophageal reflux disease
darunavir	gout
darunavir	gynaecomastia
darunavir	haematemesis
darunavir	headache
darunavir	hepatic enzyme increased
darunavir	hepatic steatosis
darunavir	hepatitis
darunavir	hepatomegaly
darunavir	herpes simplex
darunavir	high density lipoprotein decreased
darunavir	hypercholesterolaemia
darunavir	hyperglycaemia
darunavir	hyperhidrosis
darunavir	hyperlipidaemia
darunavir	hypertension
darunavir	hypertriglyceridaemia
darunavir	hypoaesthesia
darunavir	hypothyroidism
darunavir	increased appetite
darunavir	insomnia
darunavir	insulin resistance
darunavir	irritability
darunavir	joint stiffness
darunavir	lethargy
darunavir	leukopenia
darunavir	libido decreased
darunavir	lip dry
darunavir	lipase increased
darunavir	malaise
darunavir	memory impairment
darunavir	muscle spasms
darunavir	muscular weakness
darunavir	musculoskeletal stiffness
darunavir	myalgia
darunavir	myocardial infarction
darunavir	myositis
darunavir	nail pigmentation
darunavir	nausea
darunavir	nephrolithiasis
darunavir	neuropathy peripheral
darunavir	neutropenia
darunavir	night sweats
darunavir	nightmare
darunavir	nocturia
darunavir	oedema peripheral
darunavir	osteonecrosis
darunavir	osteoporosis
darunavir	pain
darunavir	pain in extremity
darunavir	palpitations
darunavir	pancreatitis
darunavir	pancreatitis acute
darunavir	paraesthesia
darunavir	pollakiuria
darunavir	polydipsia
darunavir	proteinuria
darunavir	pruritus
darunavir	rash
darunavir	rash generalised
darunavir	rash maculo-papular
darunavir	renal failure
darunavir	retching
darunavir	rhabdomyolysis
darunavir	rhinorrhoea
darunavir	seborrhoeic dermatitis
darunavir	sinus bradycardia
darunavir	skin lesion
darunavir	sleep disorder
darunavir	sleep phase rhythm disturbance
darunavir	somnolence
darunavir	stevens-johnson syndrome
darunavir	stomatitis
darunavir	syncope
darunavir	tachycardia
darunavir	throat irritation
darunavir	thrombocytopenia
darunavir	tongue coated
darunavir	toxic epidermal necrolysis
darunavir	urticaria
darunavir	vertigo
darunavir	visual impairment
darunavir	vomiting
darunavir	weight decreased
darunavir	weight increased
darunavir	xeroderma
darunavir	xerosis
deferasirox	abdominal distension
deferasirox	abdominal pain
deferasirox	alopecia
deferasirox	anaemia
deferasirox	angioedema
deferasirox	anxiety
deferasirox	blood creatinine abnormal
deferasirox	blood creatinine increased
deferasirox	cataract
deferasirox	cholelithiasis
deferasirox	constipation
deferasirox	deafness
deferasirox	diarrhoea
deferasirox	dizziness
deferasirox	duodenal ulcer
deferasirox	dyspepsia
deferasirox	erythema multiforme
deferasirox	fatigue
deferasirox	gastric ulcer
deferasirox	gastritis
deferasirox	gastrointestinal haemorrhage
deferasirox	glycosuria
deferasirox	headache
deferasirox	hepatic failure
deferasirox	hepatitis
deferasirox	hypersensitivity
deferasirox	laryngeal pain
deferasirox	lenticular opacities
deferasirox	maculopathy
deferasirox	nausea
deferasirox	neutropenia
deferasirox	oedema
deferasirox	oesophagitis
deferasirox	optic neuritis
deferasirox	pancreatitis acute
deferasirox	pancytopenia
deferasirox	pigmentation disorder
deferasirox	proteinuria
deferasirox	pruritus
deferasirox	rash
deferasirox	sleep disorder
deferasirox	stevens-johnson syndrome
deferasirox	thrombocytopenia
deferasirox	transaminases increased
deferasirox	tubulointerstitial nephritis
deferasirox	urticaria
deferasirox	vomiting
deferiprone	abdominal pain
deferiprone	agranulocytosis
deferiprone	arthritis
deferiprone	arthropathy
deferiprone	chromaturia
deferiprone	diarrhoea
deferiprone	diplopia
deferiprone	fatigue
deferiprone	headache
deferiprone	hypersensitivity
deferiprone	hypotonia
deferiprone	increased appetite
deferiprone	nausea
deferiprone	nervous system disorder
deferiprone	neutropenia
deferiprone	nystagmus
deferiprone	rash
deferiprone	urticaria
deferiprone	vomiting
degarelix	abdominal discomfort
degarelix	abdominal pain
degarelix	alopecia
degarelix	anaemia
degarelix	arrhythmia
degarelix	arthralgia
degarelix	atrial fibrillation
degarelix	blood alkaline phosphatase increased
degarelix	blood bilirubin increased
degarelix	breast pain
degarelix	chills
degarelix	constipation
degarelix	decreased appetite
degarelix	depression
degarelix	diabetes mellitus
degarelix	diarrhoea
degarelix	dizziness
degarelix	dry mouth
degarelix	dyspnoea
degarelix	dysuria
degarelix	ejaculation failure
degarelix	electrocardiogram change
degarelix	erectile dysfunction
degarelix	erythema
degarelix	fatigue
degarelix	febrile neutropenia
degarelix	genital discomfort
degarelix	gynaecomastia
degarelix	headache
degarelix	hot flush
degarelix	hyperglycaemia
degarelix	hyperhidrosis
degarelix	hypersensitivity
degarelix	hypertension
degarelix	hypoaesthesia
degarelix	hypotension
degarelix	incontinence
degarelix	influenza like illness
degarelix	injection site reaction
degarelix	insomnia
degarelix	joint swelling
degarelix	libido decreased
degarelix	malaise
degarelix	micturition urgency
degarelix	muscle spasms
degarelix	muscular weakness
degarelix	musculoskeletal discomfort
degarelix	musculoskeletal pain
degarelix	myocardial infarction
degarelix	nausea
degarelix	night sweats
degarelix	nocturia
degarelix	oedema peripheral
degarelix	osteopenia
degarelix	osteoporosis
degarelix	palpitations
degarelix	pelvic pain
degarelix	pollakiuria
degarelix	pruritus
degarelix	rash
degarelix	renal impairment
degarelix	skin mass
degarelix	testicular atrophy
degarelix	testicular pain
degarelix	transaminases increased
degarelix	urticaria
degarelix	vision blurred
degarelix	vomiting
degarelix	weight decreased
degarelix	weight increased
delamanid	abdominal discomfort
delamanid	abdominal pain
delamanid	abdominal pain lower
delamanid	abdominal pain upper
delamanid	abdominal tenderness
delamanid	acne
delamanid	activated partial thromboplastin time prolonged
delamanid	adjustment disorder
delamanid	aggression
delamanid	agitation
delamanid	alopecia
delamanid	anaemia
delamanid	anxiety
delamanid	anxiety disorder
delamanid	arthralgia
delamanid	asthenia
delamanid	atrioventricular block first degree
delamanid	balance disorder
delamanid	blood pressure increased
delamanid	chest discomfort
delamanid	chest pain
delamanid	conjunctivitis allergic
delamanid	constipation
delamanid	cough
delamanid	decreased appetite
delamanid	dehydration
delamanid	depressed mood
delamanid	depression
delamanid	dermatitis
delamanid	diarrhoea
delamanid	dizziness
delamanid	dry eye
delamanid	dry throat
delamanid	dyspepsia
delamanid	dysphagia
delamanid	dysphoria
delamanid	dyspnoea
delamanid	dysuria
delamanid	ear pain
delamanid	electrocardiogram qt prolonged
delamanid	electrocardiogram st segment depression
delamanid	eosinophilia
delamanid	eosinophilic pustular folliculitis
delamanid	feeling hot
delamanid	flank pain
delamanid	gamma-glutamyltransferase increased
delamanid	gastritis
delamanid	haematoma
delamanid	haematuria
delamanid	haemoptysis
delamanid	headache
delamanid	hepatic function abnormal
delamanid	herpes zoster
delamanid	hot flush
delamanid	hypercholesterolaemia
delamanid	hyperhidrosis
delamanid	hypertension
delamanid	hypertriglyceridaemia
delamanid	hyperuricaemia
delamanid	hypoaesthesia
delamanid	hypocalcaemia
delamanid	hypokalaemia
delamanid	hypotension
delamanid	insomnia
delamanid	lethargy
delamanid	leukopenia
delamanid	libido increased
delamanid	malaise
delamanid	mental disorder
delamanid	muscular weakness
delamanid	musculoskeletal pain
delamanid	myalgia
delamanid	nausea
delamanid	neuropathy peripheral
delamanid	neurosis
delamanid	nocturia
delamanid	oedema peripheral
delamanid	oropharyngeal candidiasis
delamanid	oropharyngeal pain
delamanid	osteochondrosis
delamanid	pain in extremity
delamanid	palpitations
delamanid	panic disorder
delamanid	paraesthesia
delamanid	paraesthesia oral
delamanid	photophobia
delamanid	poor quality sleep
delamanid	pruritus
delamanid	pruritus generalised
delamanid	psychotic disorder
delamanid	radicular pain
delamanid	rash
delamanid	rash erythematous
delamanid	rash maculo-papular
delamanid	reticulocytosis
delamanid	rhinorrhoea
delamanid	sleep disorder
delamanid	somnolence
delamanid	supraventricular extrasystoles
delamanid	throat irritation
delamanid	thrombocytopenia
delamanid	tinea versicolour
delamanid	tinnitus
delamanid	transaminases increased
delamanid	tremor
delamanid	urinary retention
delamanid	urticaria
delamanid	ventricular extrasystoles
delamanid	vomiting
desloratadine	abdominal pain
desloratadine	angioedema
desloratadine	asthenia
desloratadine	blood bilirubin increased
desloratadine	diarrhoea
desloratadine	dizziness
desloratadine	dry mouth
desloratadine	dyspepsia
desloratadine	dyspnoea
desloratadine	fatigue
desloratadine	hallucination
desloratadine	headache
desloratadine	hepatic enzyme increased
desloratadine	hepatitis
desloratadine	hypersensitivity
desloratadine	insomnia
desloratadine	myalgia
desloratadine	nausea
desloratadine	palpitations
desloratadine	pruritus
desloratadine	rash
desloratadine	somnolence
desloratadine	tachycardia
desloratadine	urticaria
desloratadine	vomiting
dexamethasone	abdominal distension
dexamethasone	abdominal pain
dexamethasone	acne
dexamethasone	alopecia
dexamethasone	anterior chamber cell
dexamethasone	anterior chamber flare
dexamethasone	anterior chamber inflammation
dexamethasone	anxiety
dexamethasone	arthralgia
dexamethasone	asthenia
dexamethasone	blepharitis
dexamethasone	bradycardia
dexamethasone	cardiac failure congestive
dexamethasone	cataract
dexamethasone	cataract subcapsular
dexamethasone	complication of device insertion
dexamethasone	conjunctival haemorrhage
dexamethasone	conjunctival hyperaemia
dexamethasone	conjunctival oedema
dexamethasone	conjunctivitis
dexamethasone	contusion
dexamethasone	corneal oedema
dexamethasone	cushing's syndrome
dexamethasone	decreased appetite
dexamethasone	device dislocation
dexamethasone	diabetes mellitus
dexamethasone	diarrhoea
dexamethasone	dizziness
dexamethasone	dry skin
dexamethasone	dyspepsia
dexamethasone	embolism venous
dexamethasone	endophthalmitis
dexamethasone	erythema
dexamethasone	euphoric mood
dexamethasone	eye pain
dexamethasone	fatigue
dexamethasone	fluid retention
dexamethasone	glaucoma
dexamethasone	glucose tolerance impaired
dexamethasone	hallucination
dexamethasone	headache
dexamethasone	herpes simplex
dexamethasone	hiccups
dexamethasone	hirsutism
dexamethasone	hyperglycaemia
dexamethasone	hyperhidrosis
dexamethasone	hypertension
dexamethasone	hypocalcaemia
dexamethasone	hypokalaemia
dexamethasone	hypotension
dexamethasone	hypotony of eye
dexamethasone	impaired healing
dexamethasone	increased appetite
dexamethasone	infection
dexamethasone	insomnia
dexamethasone	intraocular pressure increased
dexamethasone	irritability
dexamethasone	lethargy
dexamethasone	leukocytosis
dexamethasone	malaise
dexamethasone	mania
dexamethasone	menstruation irregular
dexamethasone	migraine
dexamethasone	mood swings
dexamethasone	muscular weakness
dexamethasone	myopathy
dexamethasone	nausea
dexamethasone	neuropathy peripheral
dexamethasone	ocular hypertension
dexamethasone	oedema
dexamethasone	osteonecrosis
dexamethasone	osteoporosis
dexamethasone	pain
dexamethasone	pancreatitis
dexamethasone	paraesthesia
dexamethasone	photopsia
dexamethasone	pruritus
dexamethasone	psychotic disorder
dexamethasone	rash
dexamethasone	retinal detachment
dexamethasone	retinal tear
dexamethasone	skin atrophy
dexamethasone	steroid withdrawal syndrome
dexamethasone	syncope
dexamethasone	tachycardia
dexamethasone	tendon rupture
dexamethasone	thrombocytopenia
dexamethasone	urticaria
dexamethasone	vertigo
dexamethasone	visual acuity reduced
dexamethasone	visual impairment
dexamethasone	vitreous detachment
dexamethasone	vitreous floaters
dexamethasone	vitreous haemorrhage
dexamethasone	vitreous opacities
dexamethasone	vomiting
dexamethasone	weight decreased
dexamethasone	weight increased
dexmedetomidine	abdominal distension
dexmedetomidine	agitation
dexmedetomidine	apnoea
dexmedetomidine	atrioventricular block first degree
dexmedetomidine	bradycardia
dexmedetomidine	cardiac arrest
dexmedetomidine	cardiac output decreased
dexmedetomidine	drug ineffective
dexmedetomidine	dry mouth
dexmedetomidine	dyspnoea
dexmedetomidine	hallucination
dexmedetomidine	hyperglycaemia
dexmedetomidine	hypertension
dexmedetomidine	hypoalbuminaemia
dexmedetomidine	hypoglycaemia
dexmedetomidine	hypotension
dexmedetomidine	metabolic acidosis
dexmedetomidine	myocardial infarction
dexmedetomidine	myocardial ischaemia
dexmedetomidine	nausea
dexmedetomidine	respiratory depression
dexmedetomidine	sinus arrest
dexmedetomidine	tachycardia
dexmedetomidine	thirst
dexmedetomidine	vomiting
dexmedetomidine	withdrawal syndrome
dexrazoxane	alanine aminotransferase increased
dexrazoxane	alopecia
dexrazoxane	aspartate aminotransferase increased
dexrazoxane	decreased appetite
dexrazoxane	diarrhoea
dexrazoxane	dizziness
dexrazoxane	dry mouth
dexrazoxane	dyspnoea
dexrazoxane	fatigue
dexrazoxane	infection
dexrazoxane	injection site erythema
dexrazoxane	injection site induration
dexrazoxane	injection site pain
dexrazoxane	injection site phlebitis
dexrazoxane	injection site swelling
dexrazoxane	myalgia
dexrazoxane	nausea
dexrazoxane	neutropenia
dexrazoxane	neutropenic infection
dexrazoxane	oedema peripheral
dexrazoxane	phlebitis
dexrazoxane	pneumonia
dexrazoxane	post procedural infection
dexrazoxane	pruritus
dexrazoxane	sensory loss
dexrazoxane	somnolence
dexrazoxane	stomatitis
dexrazoxane	syncope
dexrazoxane	thrombocytopenia
dexrazoxane	thrombophlebitis superficial
dexrazoxane	tremor
dexrazoxane	vaginal haemorrhage
dexrazoxane	venous thrombosis limb
dexrazoxane	vomiting
dexrazoxane	weight decreased
dexrazoxane	wound complication
docetaxel	abdominal pain
docetaxel	abdominal pain upper
docetaxel	acute leukaemia
docetaxel	acute myeloid leukaemia
docetaxel	acute respiratory distress syndrome
docetaxel	alanine aminotransferase increased
docetaxel	alopecia
docetaxel	amenorrhoea
docetaxel	anaemia
docetaxel	anaphylactic shock
docetaxel	arrhythmia
docetaxel	arthralgia
docetaxel	ascites
docetaxel	aspartate aminotransferase increased
docetaxel	asthenia
docetaxel	back pain
docetaxel	blood alkaline phosphatase increased
docetaxel	blood bilirubin increased
docetaxel	bone pain
docetaxel	bronchospasm
docetaxel	burning sensation
docetaxel	cancer pain
docetaxel	cardiac failure
docetaxel	cardiac failure congestive
docetaxel	chest discomfort
docetaxel	chest pain
docetaxel	chills
docetaxel	colitis
docetaxel	colitis ischaemic
docetaxel	congestive cardiomyopathy
docetaxel	conjunctivitis
docetaxel	constipation
docetaxel	cough
docetaxel	cutaneous lupus erythematosus
docetaxel	cystoid macular oedema
docetaxel	dacryostenosis acquired
docetaxel	deafness
docetaxel	decreased appetite
docetaxel	dehydration
docetaxel	dermatitis
docetaxel	dermatitis bullous
docetaxel	diarrhoea
docetaxel	disseminated intravascular coagulation
docetaxel	dizziness
docetaxel	dry mouth
docetaxel	dry skin
docetaxel	dysaesthesia
docetaxel	dysgeusia
docetaxel	dyspepsia
docetaxel	dysphagia
docetaxel	dyspnoea
docetaxel	epistaxis
docetaxel	erythema
docetaxel	erythema multiforme
docetaxel	exfoliative rash
docetaxel	fatigue
docetaxel	febrile neutropenia
docetaxel	fluid retention
docetaxel	flushing
docetaxel	gastrointestinal haemorrhage
docetaxel	gastrointestinal pain
docetaxel	gastrointestinal perforation
docetaxel	haemorrhage
docetaxel	headache
docetaxel	hepatitis
docetaxel	hot flush
docetaxel	hypersensitivity
docetaxel	hypertension
docetaxel	hypoaesthesia
docetaxel	hyponatraemia
docetaxel	hypotension
docetaxel	ileus
docetaxel	infection
docetaxel	influenza like illness
docetaxel	infusion site reaction
docetaxel	insomnia
docetaxel	interstitial lung disease
docetaxel	intestinal obstruction
docetaxel	lacrimation increased
docetaxel	laryngeal pain
docetaxel	lethargy
docetaxel	loss of consciousness
docetaxel	lymphoedema
docetaxel	mucosal inflammation
docetaxel	myalgia
docetaxel	myelodysplastic syndrome
docetaxel	myocardial infarction
docetaxel	myocardial ischaemia
docetaxel	nail discolouration
docetaxel	nail disorder
docetaxel	nasopharyngitis
docetaxel	nausea
docetaxel	neuropathy peripheral
docetaxel	neurotoxicity
docetaxel	neutropenia
docetaxel	neutropenic colitis
docetaxel	neutropenic infection
docetaxel	neutropenic sepsis
docetaxel	non-cardiac chest pain
docetaxel	odynophagia
docetaxel	oedema
docetaxel	oedema peripheral
docetaxel	oesophagitis
docetaxel	onycholysis
docetaxel	oral candidiasis
docetaxel	ototoxicity
docetaxel	pain
docetaxel	pain in extremity
docetaxel	palmar-plantar erythrodysaesthesia syndrome
docetaxel	paraesthesia
docetaxel	parosmia
docetaxel	pericardial effusion
docetaxel	peripheral motor neuropathy
docetaxel	pharyngitis
docetaxel	phlebitis
docetaxel	photopsia
docetaxel	pleural effusion
docetaxel	pneumonia
docetaxel	pulmonary fibrosis
docetaxel	pulmonary oedema
docetaxel	radiation pneumonitis
docetaxel	rash
docetaxel	rash erythematous
docetaxel	rash generalised
docetaxel	recall phenomenon
docetaxel	renal failure
docetaxel	respiratory failure
docetaxel	rhinorrhoea
docetaxel	sepsis
docetaxel	skin disorder
docetaxel	skin exfoliation
docetaxel	skin toxicity
docetaxel	somnolence
docetaxel	stevens-johnson syndrome
docetaxel	stomatitis
docetaxel	syncope
docetaxel	thrombocytopenia
docetaxel	toxic epidermal necrolysis
docetaxel	visual impairment
docetaxel	vomiting
docetaxel	weight decreased
docetaxel	weight increased
dolutegravir	abdominal discomfort
dolutegravir	abdominal pain
dolutegravir	abdominal pain upper
dolutegravir	abnormal dreams
dolutegravir	alanine aminotransferase increased
dolutegravir	autoimmune disorder
dolutegravir	basedow's disease
dolutegravir	blood creatinine increased
dolutegravir	diarrhoea
dolutegravir	dizziness
dolutegravir	fatigue
dolutegravir	flatulence
dolutegravir	headache
dolutegravir	hepatitis
dolutegravir	hypersensitivity
dolutegravir	insomnia
dolutegravir	nausea
dolutegravir	opportunistic infection
dolutegravir	pruritus
dolutegravir	rash
dolutegravir	vomiting
dronedarone	abdominal pain
dronedarone	acute hepatic failure
dronedarone	ageusia
dronedarone	angioedema
dronedarone	asthenia
dronedarone	blood creatinine increased
dronedarone	bradycardia
dronedarone	cardiac failure congestive
dronedarone	dermatitis
dronedarone	diarrhoea
dronedarone	dysgeusia
dronedarone	dyspepsia
dronedarone	eczema
dronedarone	erythema
dronedarone	fatigue
dronedarone	interstitial lung disease
dronedarone	nausea
dronedarone	photosensitivity reaction
dronedarone	pruritus
dronedarone	pulmonary fibrosis
dronedarone	rash
dronedarone	rash erythematous
dronedarone	vasculitis
dronedarone	vomiting
duloxetine	abdominal pain
duloxetine	abnormal dreams
duloxetine	aggression
duloxetine	agitation
duloxetine	akathisia
duloxetine	alanine aminotransferase increased
duloxetine	anger
duloxetine	angioedema
duloxetine	anxiety
duloxetine	apathy
duloxetine	arrhythmia supraventricular
duloxetine	aspartate aminotransferase increased
duloxetine	asthenia
duloxetine	atrial fibrillation
duloxetine	blood alkaline phosphatase increased
duloxetine	blood cholesterol increased
duloxetine	blood creatine phosphokinase increased
duloxetine	blood glucose increased
duloxetine	blood potassium increased
duloxetine	blood pressure increased
duloxetine	breath odour
duloxetine	bruxism
duloxetine	chest pain
duloxetine	chills
duloxetine	cold sweat
duloxetine	constipation
duloxetine	decreased appetite
duloxetine	dehydration
duloxetine	dermatitis contact
duloxetine	diarrhoea
duloxetine	disorientation
duloxetine	disturbance in attention
duloxetine	dizziness
duloxetine	dry eye
duloxetine	dry mouth
duloxetine	dysgeusia
duloxetine	dyskinesia
duloxetine	dyspepsia
duloxetine	dysphagia
duloxetine	dysuria
duloxetine	ear pain
duloxetine	ejaculation delayed
duloxetine	ejaculation disorder
duloxetine	epistaxis
duloxetine	erectile dysfunction
duloxetine	eructation
duloxetine	extrapyramidal disorder
duloxetine	fatigue
duloxetine	feeling abnormal
duloxetine	feeling hot
duloxetine	flatulence
duloxetine	flushing
duloxetine	gait disturbance
duloxetine	galactorrhoea
duloxetine	gastritis
duloxetine	gastroenteritis
duloxetine	gastrointestinal haemorrhage
duloxetine	glaucoma
duloxetine	glycosylated haemoglobin increased
duloxetine	haematochezia
duloxetine	hallucination
duloxetine	headache
duloxetine	hepatic enzyme increased
duloxetine	hepatic failure
duloxetine	hepatitis
duloxetine	hyperglycaemia
